Borough,Latitude,Longitude
QUEENS,40.74848187,-73.89262994
BROOKLYN,40.71406465,-73.96025212
MANHATTAN,40.73917273,-73.97686183
MANHATTAN,40.79546883,-73.9711973
MANHATTAN,40.74817123,-73.98395051
MANHATTAN,40.76863128,-73.9554072
MANHATTAN,40.71751618,-74.00138163
MANHATTAN,40.75764135,-73.99074145
MANHATTAN,40.76131357,-73.97215422
MANHATTAN,40.85184426,-73.93489229
MANHATTAN,40.85541672,-73.93779515
BRONX,40.85047929,-73.86683407
MANHATTAN,40.71720877,-74.0005844
QUEENS,40.71226194,-73.84044637
BROOKLYN,40.60242579,-73.95197464
MANHATTAN,40.76018557,-73.98888209
BROOKLYN,40.64118382,-74.00724258
BRONX,40.87330197,-73.8536375
BRONX,40.81453981,-73.9201241
QUEENS,40.76117365,-73.83092214
STATEN ISLAND,40.59659323,-74.08557461
MANHATTAN,40.75377016,-73.98155254
BROOKLYN,40.65638105,-73.90831904
MANHATTAN,40.75791951,-73.96631893
BROOKLYN,40.68242416,-73.99339112
MANHATTAN,40.76422205,-73.98097928
BROOKLYN,40.60976972,-74.00678177
MANHATTAN,40.73055104,-74.00038607
MANHATTAN,40.71180964,-74.00665869
BROOKLYN,40.67887125,-73.86583917
QUEENS,40.7399451,-73.78896082
BRONX,40.87876464,-73.87278023
BRONX,40.81685601,-73.8640328
BROOKLYN,40.68018564,-73.94593011
MANHATTAN,40.76049304,-73.98956067
BROOKLYN,40.702181,-73.92429448
MANHATTAN,40.71599824,-74.00478691
MANHATTAN,40.77423583,-73.94834858
QUEENS,40.76113239,-73.9235705
STATEN ISLAND,40.61639114,-74.07416745
MANHATTAN,40.7642929,-73.96666587
QUEENS,40.77529501,-73.91170448
BROOKLYN,40.70478566,-73.95561581
MANHATTAN,40.72980721,-74.00063863
MANHATTAN,40.73416286,-74.00798156
MANHATTAN,40.75645324,-74.00150156
QUEENS,40.7643428,-73.88317521
MANHATTAN,40.74002303,-74.00605526
BROOKLYN,40.67727433,-73.98618118
BROOKLYN,40.59989649,-73.99045363
STATEN ISLAND,40.61650755,-74.0679038
QUEENS,40.77529501,-73.91170448
BRONX,40.82441975,-73.89189678
MANHATTAN,40.74362417,-73.99448573
MANHATTAN,40.72876419,-73.99834392
BROOKLYN,40.59981352,-73.96131402
MANHATTAN,40.72053725,-73.98544348
QUEENS,40.76282406,-73.80535653
BROOKLYN,40.61402161,-74.00045023
BROOKLYN,40.64114635,-73.95145673
MANHATTAN,40.81009715,-73.95864865
MANHATTAN,40.72754805,-74.00727361
MANHATTAN,40.72965076,-74.00076852
BROOKLYN,40.70842607,-73.95790378
BRONX,40.82991321,-73.87171371
BRONX,40.83228215,-73.90961968
STATEN ISLAND,40.53253787,-74.19208057
MANHATTAN,40.73826896,-73.99126016
MANHATTAN,40.75209925,-73.98611874
MANHATTAN,40.77947081,-73.97562378
STATEN ISLAND,40.58783762,-74.16563986
MANHATTAN,40.71372287,-74.00358555
QUEENS,40.67210143,-73.78537587
BROOKLYN,40.66384438,-73.88702421
BROOKLYN,40.69576424,-73.91705325
QUEENS,40.74074794,-73.87954297
QUEENS,40.71726122,-73.74008746
MANHATTAN,40.7068663,-74.00699002
MANHATTAN,40.76201724,-73.96572124
MANHATTAN,40.77048069,-73.95403406
MANHATTAN,40.74067576,-73.98749601
QUEENS,40.59355042,-73.79722624
BROOKLYN,40.64414455,-73.9701924
MANHATTAN,40.7068663,-74.00699002
BRONX,40.85047849,-73.91542532
QUEENS,40.71801267,-73.84077171
MANHATTAN,40.75310735,-73.99652061
BROOKLYN,40.66843055,-73.9191816
MANHATTAN,40.75178911,-73.98632092
MANHATTAN,40.76629041,-73.95645207
MANHATTAN,40.74681627,-73.9936554
MANHATTAN,40.79756921,-73.93310338
MANHATTAN,40.72710024,-73.98784853
QUEENS,40.78895886,-73.88441041
QUEENS,40.67347104,-73.79131976
QUEENS,40.72078891,-73.84574354
MANHATTAN,40.74667833,-73.98583476
QUEENS,40.74458352,-73.93101653
BROOKLYN,40.60498925,-73.97863697
BROOKLYN,40.66832415,-73.90232957
QUEENS,40.73669506,-73.86567223
QUEENS,40.74953138,-73.86259301
MANHATTAN,40.74738735,-74.00068571
BROOKLYN,40.64354889,-73.9700197
BROOKLYN,40.66832415,-73.90232957
BROOKLYN,40.65082903,-73.94931263
BROOKLYN,40.66792537,-73.86145983
BROOKLYN,40.66253501,-73.88145398
BROOKLYN,40.62950788,-73.94415543
STATEN ISLAND,40.61015081,-74.14696688
MANHATTAN,40.78355021,-73.97931271
QUEENS,40.77442087,-73.87729411
BRONX,40.8261729,-73.87744076
BROOKLYN,40.63254548,-73.94813399
BRONX,40.82625472,-73.87696004
BROOKLYN,40.63978085,-73.94838059
STATEN ISLAND,40.52175302,-74.21697932
QUEENS,40.74335796,-73.92035019
MANHATTAN,40.74090096,-73.97248753
BRONX,40.85224653,-73.90880816
QUEENS,40.76406965,-73.82741316
BROOKLYN,40.62412537,-73.96506079
MANHATTAN,40.77607957,-73.95306617
QUEENS,40.70523833,-73.79548349
MANHATTAN,40.74097554,-73.9958789
QUEENS,40.7469428,-73.89049951
MANHATTAN,40.70480754,-74.00962271
QUEENS,40.70349208,-73.79983847
MANHATTAN,40.74112936,-73.97502073
BROOKLYN,40.63893478,-73.96954256
QUEENS,40.75290065,-73.83257817
QUEENS,40.68937262,-73.8160821
QUEENS,40.75348989,-73.75795682
BROOKLYN,40.6869666,-73.99104332
BROOKLYN,40.61567881,-74.01225725
BROOKLYN,40.57531441,-73.99670626
BRONX,40.81600467,-73.90797631
MANHATTAN,40.72867533,-73.98448558
MANHATTAN,40.76730974,-73.98014086
QUEENS,40.70000936,-73.83088612
MANHATTAN,40.70254008,-74.01256175
MANHATTAN,40.71053314,-74.00935301
QUEENS,40.75892406,-73.82980886
MANHATTAN,40.75006595,-73.99210676
QUEENS,40.67793872,-73.82009024
MANHATTAN,40.72510793,-73.99226846
MANHATTAN,40.72604661,-73.99190757
MANHATTAN,40.76145066,-73.98672684
MANHATTAN,40.74747437,-73.9862785
STATEN ISLAND,40.62595694,-74.13445073
QUEENS,40.75216174,-73.93571157
BROOKLYN,40.62412537,-73.96506079
QUEENS,40.70810449,-73.79894814
QUEENS,40.71729336,-73.91978251
BROOKLYN,40.63419821,-74.02667944
MANHATTAN,40.766019,-73.95728977
MANHATTAN,40.74249489,-73.98255529
MANHATTAN,40.81108826,-73.95938498
MANHATTAN,40.75387272,-73.98961224
QUEENS,40.74733159,-73.75579934
QUEENS,40.74372676,-73.85627872
BROOKLYN,40.69372643,-73.98569455
MANHATTAN,40.81220079,-73.94225006
MANHATTAN,40.765451,-73.95773055
MANHATTAN,40.77777514,-73.97851655
BROOKLYN,40.675836,-73.88394313
BROOKLYN,40.65260216,-73.87673251
MANHATTAN,40.79564721,-73.9710672
QUEENS,40.75792576,-73.8284903
QUEENS,40.75627674,-73.87859085
BRONX,40.84096874,-73.89917398
MANHATTAN,40.74709796,-73.98344551
BROOKLYN,40.63435587,-73.96736129
BROOKLYN,40.68784756,-73.98971988
QUEENS,40.74886192,-73.93960536
BROOKLYN,40.69855237,-73.99249874
BROOKLYN,40.59287534,-73.94896055
QUEENS,40.73939301,-73.78577257
MANHATTAN,40.79021541,-73.94774392
MANHATTAN,40.7555054,-73.97097996
MANHATTAN,40.77814329,-73.98050592
BROOKLYN,40.64642835,-73.97074633
MANHATTAN,40.81406387,-73.96036219
MANHATTAN,40.80733822,-73.94443248
MANHATTAN,40.78089272,-73.97626599
QUEENS,40.72061059,-73.73203309
QUEENS,40.75431594,-73.89725861
BRONX,40.87918844,-73.90534669
MANHATTAN,40.73913663,-73.99924942
BROOKLYN,40.6486971,-73.88271824
MANHATTAN,40.7776413,-73.98237999
BROOKLYN,40.58630404,-73.98824498
BROOKLYN,40.67321986,-73.98294473
BRONX,40.88136273,-73.90938299
BROOKLYN,40.70072555,-73.94193188
QUEENS,40.76117365,-73.83092214
BROOKLYN,40.66081477,-73.92060013
BROOKLYN,40.66265846,-73.96208136
MANHATTAN,40.75377016,-73.98155254
QUEENS,40.71954216,-73.81040358
QUEENS,40.70603359,-73.79975149
MANHATTAN,40.75152353,-73.9939473
BROOKLYN,40.67662689,-73.91595945
STATEN ISLAND,40.62643982,-74.12985133
MANHATTAN,40.70395386,-74.01029703
MANHATTAN,40.75077472,-73.97653659
BROOKLYN,40.68682657,-73.99041234
BROOKLYN,40.69438309,-73.9928454
QUEENS,40.72967682,-73.861133
MANHATTAN,40.72938515,-73.97793682
MANHATTAN,40.74194412,-73.99053432
MANHATTAN,40.75374869,-73.98491648
MANHATTAN,40.70961109,-74.00652141
MANHATTAN,40.74682916,-73.98475203
STATEN ISLAND,40.5842813,-74.16875962
BROOKLYN,40.63320906,-73.88904683
MANHATTAN,40.74420325,-74.00669441
BROOKLYN,40.62330724,-74.00073487
MANHATTAN,40.76122253,-73.98420727
BROOKLYN,40.67056792,-73.93054514
MANHATTAN,40.75694713,-73.99371941
MANHATTAN,40.76951409,-73.98212221
MANHATTAN,40.73036989,-74.00018762
BROOKLYN,40.61311797,-73.91219632
BRONX,40.90435318,-73.84978878
MANHATTAN,40.75210065,-73.97760446
QUEENS,40.7587999,-73.82570502
BROOKLYN,40.60089298,-73.99208839
BRONX,40.83217205,-73.8511081
MANHATTAN,40.75099194,-73.97848548
BROOKLYN,40.60499747,-73.97856854
QUEENS,40.76381344,-73.82861954
MANHATTAN,40.71225437,-73.99505465
QUEENS,40.77371881,-73.90730182
QUEENS,40.7168317,-73.7419325
MANHATTAN,40.79739477,-73.96794591
QUEENS,40.59959962,-73.7613163
MANHATTAN,40.71365979,-74.00151141
BROOKLYN,40.6511569,-73.9181358
BROOKLYN,40.61278091,-73.99659996
MANHATTAN,40.7812045,-73.95432635
QUEENS,40.74053178,-73.75922001
MANHATTAN,40.74875099,-73.98930987
MANHATTAN,40.76365247,-73.99252751
BROOKLYN,40.64694197,-74.01207561
MANHATTAN,40.77753987,-73.98318159
BRONX,40.88111262,-73.90894938
MANHATTAN,40.72987034,-74.00060976
MANHATTAN,40.77362593,-73.98359055
MANHATTAN,40.79756981,-73.93914582
BRONX,40.86586395,-73.86735643
BROOKLYN,40.68815486,-73.91969136
QUEENS,40.64824356,-73.78824186
BROOKLYN,40.67297248,-73.92218627
QUEENS,40.74586167,-73.82605645
MANHATTAN,40.75160236,-73.97092392
BROOKLYN,40.59024918,-73.96531614
BROOKLYN,40.71281376,-73.96238108
BROOKLYN,40.62487259,-73.91781501
QUEENS,40.75733307,-73.93134984
MANHATTAN,40.7418758,-74.00471299
MANHATTAN,40.70169479,-74.0116311
QUEENS,40.78627606,-73.83591759
BROOKLYN,40.57555154,-73.98014388
BROOKLYN,40.59821011,-73.96885175
MANHATTAN,40.75049165,-73.99840474
MANHATTAN,40.75671571,-73.98455846
MANHATTAN,40.74567075,-73.98387533
BRONX,40.82411339,-73.89301737
MANHATTAN,40.74419246,-73.99927101
BROOKLYN,40.68963513,-73.90628647
MANHATTAN,40.74741396,-73.98609084
MANHATTAN,40.72959861,-74.00081181
MANHATTAN,40.80416841,-73.96670009
BROOKLYN,40.68326742,-73.96586628
MANHATTAN,40.75748194,-73.98830862
BROOKLYN,40.68326742,-73.96586628
MANHATTAN,40.80954012,-73.9590572
BROOKLYN,40.6832262,-73.96570766
MANHATTAN,40.74480808,-73.97880145
BRONX,40.83776015,-73.85975817
QUEENS,40.75826849,-73.91055754
MANHATTAN,40.74579678,-73.98228015
BROOKLYN,40.71349314,-73.95152668
MANHATTAN,40.76018557,-73.98888209
STATEN ISLAND,40.62635513,-74.13191899
BROOKLYN,40.57505644,-73.99888049
BROOKLYN,40.59782933,-73.98705104
BROOKLYN,40.68167467,-73.87912688
MANHATTAN,40.77785058,-73.95470777
STATEN ISLAND,40.60740422,-74.16061755
MANHATTAN,40.8554557,-73.92923146
BRONX,40.81738788,-73.92275804
BROOKLYN,40.6827376,-73.97651005
BROOKLYN,40.57498508,-73.99961483
QUEENS,40.76113239,-73.9235705
BROOKLYN,40.60815168,-73.95976055
BROOKLYN,40.60002861,-74.00257115
QUEENS,40.70289458,-73.8691558
QUEENS,40.70030422,-73.90649147
BROOKLYN,40.67996609,-73.96804562
BROOKLYN,40.66716463,-73.98133498
QUEENS,40.6891207,-73.82892691
MANHATTAN,40.80983312,-73.95033668
BRONX,40.82104441,-73.89866583
BROOKLYN,40.6693983,-73.90676911
MANHATTAN,40.78065191,-73.98012966
MANHATTAN,40.74756297,-73.99684932
MANHATTAN,40.76189391,-73.96634941
BROOKLYN,40.68736236,-73.95691467
BROOKLYN,40.68163056,-73.91973166
MANHATTAN,40.76427778,-73.98696453
BROOKLYN,40.62212375,-74.02722936
MANHATTAN,40.75226889,-73.98225316
QUEENS,40.72152034,-73.84469203
MANHATTAN,40.76721668,-73.98169683
MANHATTAN,40.73296837,-73.98643664
QUEENS,40.70664911,-73.85514316
MANHATTAN,40.72963429,-73.99971136
STATEN ISLAND,40.60040996,-74.16292703
MANHATTAN,40.71542739,-74.002673
QUEENS,40.75403258,-73.82773875
MANHATTAN,40.75002753,-73.99211038
MANHATTAN,40.71542739,-74.002673
MANHATTAN,40.75738784,-73.98225541
MANHATTAN,40.789785,-73.9430351
MANHATTAN,40.71542739,-74.002673
MANHATTAN,40.74278305,-73.9823423
MANHATTAN,40.75082861,-73.98776119
BRONX,40.84731295,-73.88299335
MANHATTAN,40.70969329,-74.00863149
MANHATTAN,40.75450746,-73.97595055
MANHATTAN,40.75710293,-73.9861935
BRONX,40.87150616,-73.87644603
MANHATTAN,40.79039553,-73.94551919
BRONX,40.87507243,-73.88810085
STATEN ISLAND,40.62601682,-74.15654113
BROOKLYN,40.6780038,-73.89180604
BROOKLYN,40.71792348,-73.95936961
MANHATTAN,40.85110266,-73.93894142
BROOKLYN,40.71795369,-73.95942009
MANHATTAN,40.76608884,-73.98332166
MANHATTAN,40.77836396,-73.95499628
BROOKLYN,40.70854887,-73.94341111
BROOKLYN,40.669338,-73.95845114
MANHATTAN,40.75876059,-73.98490812
QUEENS,40.70194513,-73.80528181
BROOKLYN,40.69044155,-73.99199482
MANHATTAN,40.74514231,-73.97562913
MANHATTAN,40.77949776,-73.95558407
QUEENS,40.74599441,-73.95299714
MANHATTAN,40.7671072,-73.98378349
BROOKLYN,40.63320906,-73.88904683
BRONX,40.87680944,-73.84709196
QUEENS,40.76783817,-73.79094826
BROOKLYN,40.68676552,-73.98438356
MANHATTAN,40.77781928,-73.97974055
QUEENS,40.71012498,-73.79447657
MANHATTAN,40.71582811,-74.00353877
MANHATTAN,40.77021608,-73.95130489
QUEENS,40.66602234,-73.80579761
BROOKLYN,40.70984511,-73.9509414
BROOKLYN,40.61049306,-73.9815093
MANHATTAN,40.74514231,-73.97562913
QUEENS,40.73066269,-73.86385147
QUEENS,40.72483784,-73.85021145
QUEENS,40.73066269,-73.86385147
MANHATTAN,40.77149309,-73.98241411
BRONX,40.86100689,-73.89206145
QUEENS,40.76359712,-73.87872913
QUEENS,40.74537104,-73.90724383
BROOKLYN,40.68023248,-73.98114745
BRONX,40.88062329,-73.88364713
STATEN ISLAND,40.5732587,-74.11497154
QUEENS,40.7199733,-73.80887276
MANHATTAN,40.74190607,-74.00167084
QUEENS,40.757723,-73.78311111
QUEENS,40.74454813,-73.9535034
QUEENS,40.72483784,-73.85021145
MANHATTAN,40.73319685,-74.00549175
MANHATTAN,40.75246186,-73.97252246
BRONX,40.81233504,-73.90467591
MANHATTAN,40.72483645,-73.99840175
BROOKLYN,40.6759051,-73.86665991
BROOKLYN,40.71407394,-73.95561684
BROOKLYN,40.69126294,-73.93923924
QUEENS,40.76860239,-73.83572287
MANHATTAN,40.70841951,-74.01114174
QUEENS,40.75882554,-73.76856785
MANHATTAN,40.75088891,-73.98697437
MANHATTAN,40.75948124,-73.97746842
QUEENS,40.69607598,-73.90490705
BRONX,40.8212391,-73.9275625
MANHATTAN,40.7410633,-73.99412147
BRONX,40.87485943,-73.90131385
QUEENS,40.69602956,-73.79086689
STATEN ISLAND,40.64357378,-74.07262658
BROOKLYN,40.67869829,-73.918513
MANHATTAN,40.73483798,-73.99075544
BRONX,40.86797996,-73.89984891
BROOKLYN,40.71164246,-73.94390987
MANHATTAN,40.71559432,-74.01111408
MANHATTAN,40.7832548,-73.94781438
MANHATTAN,40.75260698,-73.98574326
MANHATTAN,40.77057349,-73.95999455
BROOKLYN,40.68851949,-73.9848519
BROOKLYN,40.61824087,-73.9578634
MANHATTAN,40.76244092,-73.98229377
STATEN ISLAND,40.62901866,-74.1156152
QUEENS,40.7721913,-73.84473993
MANHATTAN,40.75603841,-73.99065143
BRONX,40.80915312,-73.91054695
QUEENS,40.72942833,-73.81518138
BROOKLYN,40.69732821,-73.99253855
QUEENS,40.75440874,-73.85580089
QUEENS,40.78627891,-73.83599342
MANHATTAN,40.75213636,-73.9777416
BRONX,40.80931881,-73.92337428
QUEENS,40.73384725,-73.87157752
BRONX,40.86694258,-73.86731812
MANHATTAN,40.74011361,-74.00596145
QUEENS,40.76317321,-73.79308191
QUEENS,40.6702684,-73.82095086
MANHATTAN,40.74741874,-73.98110679
BROOKLYN,40.61776984,-73.93156902
QUEENS,40.69958364,-73.83069606
MANHATTAN,40.75109803,-73.99292593
MANHATTAN,40.79025286,-73.94563487
MANHATTAN,40.71373938,-73.99798718
QUEENS,40.76511999,-73.93148261
BRONX,40.83269727,-73.91784739
MANHATTAN,40.78515582,-73.97900166
MANHATTAN,40.80343187,-73.96354352
MANHATTAN,40.76405629,-73.96475634
QUEENS,40.76201275,-73.91853741
QUEENS,40.75888391,-73.91878308
STATEN ISLAND,40.6324475,-74.09716757
BRONX,40.85840724,-73.86791356
MANHATTAN,40.79127423,-73.9686928
MANHATTAN,40.72135293,-74.00992814
BROOKLYN,40.63179129,-73.99540287
BROOKLYN,40.64829128,-73.89750837
MANHATTAN,40.72717958,-73.98560439
BROOKLYN,40.6694068,-73.97949951
BRONX,40.82389173,-73.87460501
MANHATTAN,40.77925052,-73.95502457
STATEN ISLAND,40.54547357,-74.16029239
QUEENS,40.77495891,-73.91369793
QUEENS,40.74773709,-73.891617
QUEENS,40.75945418,-73.77274929
MANHATTAN,40.71050492,-74.01622438
STATEN ISLAND,40.57714886,-74.16406543
MANHATTAN,40.71388212,-73.99870862
QUEENS,40.75910604,-73.83413999
MANHATTAN,40.75948727,-73.96810493
BROOKLYN,40.63531883,-74.02323547
BROOKLYN,40.69932975,-73.91340994
MANHATTAN,40.7505438,-73.99836504
QUEENS,40.77065014,-73.91809361
BROOKLYN,40.63488117,-73.94785475
STATEN ISLAND,40.54689883,-74.19849426
MANHATTAN,40.77779295,-73.95472226
MANHATTAN,40.75361219,-73.99241675
BROOKLYN,40.63488117,-73.94785475
BROOKLYN,40.68515041,-73.9772772
MANHATTAN,40.73917273,-73.97686183
MANHATTAN,40.71397511,-73.99120563
STATEN ISLAND,40.6391637,-74.07564844
BROOKLYN,40.68453164,-73.87622639
BROOKLYN,40.6247786,-73.96497759
MANHATTAN,40.7433031,-73.99623242
MANHATTAN,40.75552757,-73.98731997
MANHATTAN,40.71022865,-74.00667657
BROOKLYN,40.65131499,-73.94961499
QUEENS,40.7014504,-73.88687753
MANHATTAN,40.71527369,-73.99750737
MANHATTAN,40.76819984,-73.98551971
BROOKLYN,40.66859998,-73.9181216
BROOKLYN,40.68345382,-73.97569133
MANHATTAN,40.73826262,-73.98354874
MANHATTAN,40.77589448,-73.95705597
QUEENS,40.73384725,-73.87157752
QUEENS,40.75290065,-73.83257817
BROOKLYN,40.66859998,-73.9181216
MANHATTAN,40.74271812,-73.99029242
QUEENS,40.72881463,-73.86314807
MANHATTAN,40.72712469,-73.98561883
MANHATTAN,40.77962194,-73.95048559
MANHATTAN,40.74633494,-73.98357923
MANHATTAN,40.76742353,-73.9897798
MANHATTAN,40.75789855,-73.98347892
BROOKLYN,40.69063937,-73.99577744
BROOKLYN,40.64719484,-74.00813332
BROOKLYN,40.70642699,-73.94306666
QUEENS,40.75736741,-73.92912632
BROOKLYN,40.73664013,-73.95259959
MANHATTAN,40.77897234,-73.98135058
MANHATTAN,40.75099082,-73.99062327
MANHATTAN,40.75919971,-73.98461925
MANHATTAN,40.75380783,-73.97735484
BRONX,40.89133793,-73.85851668
BROOKLYN,40.64385688,-74.011603
QUEENS,40.72254875,-73.81961265
QUEENS,40.75978507,-73.82923633
MANHATTAN,40.74087343,-73.98798315
BROOKLYN,40.70449527,-73.92928352
MANHATTAN,40.75710293,-73.9861935
MANHATTAN,40.78758451,-73.9446548
MANHATTAN,40.70744266,-74.00760686
MANHATTAN,40.77785629,-73.94867434
BROOKLYN,40.68655507,-73.9938919
BRONX,40.87918235,-73.90461623
BROOKLYN,40.68924212,-73.99259354
MANHATTAN,40.74016543,-73.98949168
QUEENS,40.75739689,-73.8290728
QUEENS,40.75205449,-73.94042899
MANHATTAN,40.73488416,-73.98600686
QUEENS,40.72927229,-73.78097754
QUEENS,40.753872,-73.83238082
MANHATTAN,40.71225437,-73.99505465
MANHATTAN,40.81410492,-73.94085393
QUEENS,40.6912092,-73.76231537
MANHATTAN,40.80027659,-73.96740996
MANHATTAN,40.80430013,-73.96661694
BRONX,40.84374742,-73.84554516
MANHATTAN,40.73685566,-73.99561574
BROOKLYN,40.64773011,-74.00757482
MANHATTAN,40.79034614,-73.94555534
BROOKLYN,40.72385707,-73.95085171
BROOKLYN,40.61889438,-74.03293733
QUEENS,40.69377976,-73.82787999
MANHATTAN,40.77272686,-73.94977585
MANHATTAN,40.73050315,-73.9831682
QUEENS,40.66484064,-73.73494614
MANHATTAN,40.7054166,-74.01243966
BROOKLYN,40.64773011,-74.00757482
BROOKLYN,40.63837742,-73.89480324
MANHATTAN,40.72860489,-74.00531458
QUEENS,40.70158872,-73.88520386
MANHATTAN,40.76302445,-73.97618211
BROOKLYN,40.62987375,-73.92197713
MANHATTAN,40.72654328,-73.99024066
MANHATTAN,40.74184003,-73.99356566
QUEENS,40.66618347,-73.85129479
BRONX,40.84175838,-73.88370788
BROOKLYN,40.69135004,-73.99158003
BROOKLYN,40.6530864,-73.93051649
BROOKLYN,40.68242835,-73.98148575
MANHATTAN,40.82163825,-73.93907684
BROOKLYN,40.65234756,-73.86745299
BROOKLYN,40.71986615,-73.95766928
BROOKLYN,40.72496622,-73.95148226
MANHATTAN,40.76425462,-73.96714601
QUEENS,40.74322002,-73.91933267
MANHATTAN,40.7612394,-73.98747772
BRONX,40.82404159,-73.87359665
MANHATTAN,40.77127073,-73.98216506
BROOKLYN,40.7110716,-73.94998102
QUEENS,40.73059934,-73.86367119
MANHATTAN,40.76103624,-73.9870157
BROOKLYN,40.67920987,-73.88447445
BROOKLYN,40.66977729,-73.97918578
BRONX,40.86952391,-73.82688275
BROOKLYN,40.67920987,-73.88447445
MANHATTAN,40.70574909,-74.00834244
BROOKLYN,40.70355493,-73.92667691
MANHATTAN,40.72271198,-73.99696955
MANHATTAN,40.7520641,-73.97350434
MANHATTAN,40.78808111,-73.9759637
MANHATTAN,40.72303585,-74.00320003
MANHATTAN,40.77607957,-73.95306617
BROOKLYN,40.66628829,-73.95083646
MANHATTAN,40.709032,-74.00543927
STATEN ISLAND,40.6441118,-74.0725587
QUEENS,40.68568077,-73.82844175
BROOKLYN,40.58155528,-73.9618034
QUEENS,40.59266443,-73.79911928
MANHATTAN,40.76182338,-73.96036079
MANHATTAN,40.76853508,-73.98896734
BROOKLYN,40.6518844,-73.86807017
BROOKLYN,40.70418108,-73.91900482
BROOKLYN,40.64466902,-74.01443547
BROOKLYN,40.67463482,-73.95004079
BROOKLYN,40.61968404,-73.96422022
MANHATTAN,40.7549264,-73.98665956
BRONX,40.83461706,-73.87118425
BROOKLYN,40.62214058,-74.02566239
BRONX,40.88758601,-73.90727325
BRONX,40.83770759,-73.83458731
BROOKLYN,40.6618958,-73.89298918
MANHATTAN,40.75784638,-73.98335982
BROOKLYN,40.63242978,-73.94721897
MANHATTAN,40.75442691,-73.98710362
QUEENS,40.69231752,-73.86089708
BRONX,40.85760543,-73.89123552
MANHATTAN,40.74222385,-73.9879793
MANHATTAN,40.79767352,-73.94926222
BROOKLYN,40.64357431,-73.98990327
QUEENS,40.73385696,-73.85008653
QUEENS,40.71184518,-73.85975978
MANHATTAN,40.71345091,-74.00806205
QUEENS,40.78145576,-73.84141438
QUEENS,40.7526368,-73.91488543
MANHATTAN,40.73562608,-73.99811643
BROOKLYN,40.6456257,-73.95806592
MANHATTAN,40.74186442,-73.98936511
BROOKLYN,40.63367687,-74.00656803
BRONX,40.81583371,-73.91783208
MANHATTAN,40.76296633,-73.97396929
QUEENS,40.7034961,-73.80865672
BROOKLYN,40.67966471,-73.93633308
BRONX,40.82403274,-73.89188657
BROOKLYN,40.63372899,-73.96378755
